NO,store_order_code,order_date,store_delivery_code,delivery_date,store_name,address,total,total_with_discount,delivery_sts,discount_1,discount_2,discount_special,promotion_name,order_type,branch_name,salesman_name
92,FORD_261223_0182_NORM,2023-12-26,FDEL_261223_0142_NORM,2023-12-26,CH 45,"45 Tô HI?n Thành, P13, Q10, TP.HCM",3480000,2296800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
93,FORD_211223_0140_NORM,2023-12-21,FDEL_221223_0127_NORM,2023-12-22,CH PHÁT,"231/51/29 Bình Tiên, P8, Q6",12220000,8065200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
94,FORD_211223_0143_NORM,2023-12-21,FDEL_221223_0126_NORM,2023-12-22,??C THÀNH ??T,220 gia phú p1q6,8030000,5299800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
95,FORD_201223_0131_NORM,2023-12-20,FDEL_211223_0121_NORM,2023-12-21,CÔNG TY TNHH TM & DV CHI?N HOA,"(GIAO HàNG XU?T H? ?úNG NGàY LUôN, D??I 20 TRI?U TI?N M?T) C12 Qu?c l? 22, T? 47, Khu ph? 4, Ph??ng Trung M? Tây, Qu?n 12, TP. H? Chí Minh",15800000,10428000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
96,FORD_201223_0134_NORM,2023-12-20,FDEL_211223_0122_NORM,2023-12-21,CÔNG TY TNHH TM & DV CHI?N HOA,"(GIAO HàNG XU?T H? ?úNG NGàY LUôN, D??I 20 TRI?U TI?N M?T) C12 Qu?c l? 22, T? 47, Khu ph? 4, Ph??ng Trung M? Tây, Qu?n 12, TP. H? Chí Minh",30160000,19905600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
97,FORD_231223_0158_NORM,2023-12-23,FDEL_231223_0133_NORM,2023-12-23,CH HÙNG VÂN,"77A Nguy?n Hu?, TP M? Tho - Chành xe chung ch? ?u tiên giao chành g?n 277 H?i Th??ng Lãng Ông, P.13, Qu?n 5 - Giao cho C?a hàng Hùng Vân M?",15720000,10375200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
98,FORD_121223_0080_NORM,2023-12-12,FDEL_211223_0116_NORM,2023-12-21,"CH TUY?T NGA (XU?T HÓA ??N, B? VÔ THÙNG)","13/578 Ph??ng 5, Th? Xã Cai L?y, Ti?n Giang",69970000,44332992,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM2
99,FORD_300923_0211_NORM,2023-09-30,FDEL_021023_0009_NORM,2023-10-02,HOàNG QUâN,"55a H?i Th??ng Lãn Ông, p ?ông H?i, tp Phan Rang - Tháp Chàm, Ninh Thu?n",4490000,2963400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
100,FORD_141223_0106_NORM,2023-12-14,FDEL_151223_0088_NORM,2023-12-15,C?A HÀNG TI?P NGÀ (KHÔNG B? PHI?U XU?T HÀNG),"Ph? Ch??ng, Xã Lam S?n, Huy?n Thanh Mi?n, H?i D??ng",121250000,121250000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
101,FORD_141223_0107_NORM,2023-12-14,FDEL_221223_0123_NORM,2023-12-22,C?A HÀNG TI?P NGÀ (KHÔNG B? PHI?U XU?T HÀNG),"Ph? Ch??ng, Xã Lam S?n, Huy?n Thanh Mi?n, H?i D??ng",20596000,13049625.6,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
102,FORD_271123_0149_NORM,2023-11-27,FDEL_201223_0111_NORM,2023-12-20,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),"88/27 M?C VÂN P12, Q8, TP.HCM",31600000,19813200,Hoàn t?t,34,0,5,,1,CN Ho Chi Minh,SM1 - Minh
103,FORD_081223_0055_NORM,2023-12-08,FDEL_111223_0064_NORM,2023-12-11,CTY KHAI NGUYÊN,"S? 58 V?nh Qu?nh- Thanh Trì, Hà N?i",23870000,14966490,Hoàn t?t,34,0,5,,1,CN Ho Chi Minh,SM1 - Minh
104,FORD_141223_0105_NORM,2023-12-14,FDEL_141223_0087_NORM,2023-12-14,C?A HÀNG V?N T??NG (GIAO THÙNG KHÔNG GIAO BAO),"7 S??ng Nguy?t Ánh, Ph??ng Châu Phú A, T. xã Châu ??c, T?nh An Giang",7820000,5161200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
105,FORD_211223_0146_NORM,2023-12-21,FDEL_211223_0118_NORM,2023-12-21,LINH THU?,"74 ( 176 )lê thành ph??ng,tp Tuy Hòa, Phú Yên",27455000,18120300,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
106,FORD_201223_0137_NORM,2023-12-20,FDEL_201223_0114_NORM,2023-12-20,B?I - CTY H?U LONG - 0983597177,"597 Tr?n H?ng ??o, P. Lê H?ng Phong, TP. Quy Nh?n, Bình ??nh",1840000,1214400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
107,FORD_221223_0155_NORM,2023-12-22,FDEL_221223_0130_NORM,2023-12-22,C?A HÀNG C??NG H?NG,"22 ???ng Hàm Nghi, khóm 1, ph??ng 1, TP. Sóc Tr?ng, T?nh Sóc Tr?ng",20820000,13741200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
108,FORD_121223_0091_NORM,2023-12-12,FDEL_121223_0074_NORM,2023-12-12,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),"18/11 ???ng T? Thanh Oai, Thanh Trì, HN. ??a ch? nh?n hàng: Km s? 4 Phan Tr?ng Tu? (g?n ch? TM C?u B??u )Thanh Trì Hà N?i",75000000,75000000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM1 - Minh
109,FORD_221223_0152_NORM,2023-12-22,FDEL_221223_0125_NORM,2023-12-22,CH PHÁT,"231/51/29 Bình Tiên, P8, Q6",88160000,55276320,Hoàn t?t,34,0,5,,1,CN Ho Chi Minh,SM1 - Minh
110,FORD_201223_0138_NORM,2023-12-20,FDEL_211223_0119_NORM,2023-12-21,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),"6-8 Nguy?n Thái h?c, Ph??ng ??c Ngh?a, TP. Phan Thi?t, T?nh Bình Thu?n",35680000,22606848,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
111,FORD_201223_0133_NORM,2023-12-20,FDEL_201223_0109_NORM,2023-12-20,C?A HÀNG NGÂN HÀ (XH? : L?U TH? HÀ),"924 L?c Long Quân, Ph??ng 8, Qu?n Tân Bình",23074000,15228840,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
112,FORD_211223_0142_NORM,2023-12-21,FDEL_211223_0120_NORM,2023-12-21,CH TH?Y VÂN,"446 Cách M?ng Tháng 8, P. Phú C??ng, Tp. Th? D?u M?t, T?nh Bình D??ng",20896000,13239705.6,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
113,FORD_191223_0126_NORM,2023-12-19,FDEL_201223_0105_NORM,2023-12-20,A HU?NH( (GIAO TR??C 2H CHI?U)),"s? 6 ???ng xuân thu? ph??ng ?ông v?nh , tp vinh t?nh ngh? an (Giao tr??c 2h chi?u)",27590000,18209400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
114,FORD_201223_0135_NORM,2023-12-20,FDEL_201223_0112_NORM,2023-12-20,T?NG GIA,9-11 Nguy?n Th? Th?p Ph??ng Tân Phú Qu?n 7,4110000,2712600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
115,FORD_201223_0132_NORM,2023-12-20,FDEL_201223_0110_NORM,2023-12-20,C?A HÀNG GIA MINH ( KI?U NGA C? ),"175 LÊ THÁNH TÔN, P.3, TP.TUY HÒA, T?NH PHÚ YÊN",11880000,7840800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
116,FORD_191223_0123_NORM,2023-12-19,FDEL_201223_0106_NORM,2023-12-20,C?A HÀNG TRUNG KIÊN ( KèM HóA ??N THEO HàNG),"196 Tr?n H?ng ??o, ph??ng 2, TP. Sóc Tr?ng, T?nh Sóc Tr?ng",14338000,9463080,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
117,FORD_191223_0124_NORM,2023-12-19,FDEL_191223_0104_NORM,2023-12-19,CH DUY ??T,"474 LÊ ??C TH?, P.17, GÒ V?P",6940000,4580400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
118,FORD_201223_0129_NORM,2023-12-20,FDEL_201223_0107_NORM,2023-12-20,CH ??NG KHOA,"659 Th?ng Nh?t, P.13, Gò V?p",1560000,1029600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
119,FORD_121223_0090_NORM,2023-12-12,FDEL_151223_0093_NORM,2023-12-15,CH PH??C L?I (XH? TR?N TH? NHÂN),"90 Nguy?n An Ninh, P.Tân An, Q.Ninh Ki?u, TP. C?n Th?",1620000,1069200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
120,FORD_181223_0122_NORM,2023-12-18,FDEL_191223_0103_NORM,2023-12-19,CH ?I?N N??C PHU?NG MINH,"48C Nguy?n ?ình Chi?u, Ph??ng 1, Tp. Tân An, t?nh Long An",6600000,4356000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
121,FORD_181223_0120_NORM,2023-12-18,FDEL_181223_0100_NORM,2023-12-18,PHÁT ??T,"9-11Nguy?n Th? Th?p, P. Tân Phú, Qu?n 7",3915000,2583900,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
122,FORD_151223_0109_NORM,2023-12-15,FDEL_161223_0097_NORM,2023-12-16,BTR - CH HÒA - 0943117235,"???ng Ph?m Ng?c Th?o, M? Th?nh An B, Xã M? Th?nh An, TP B?n Tre",7760000,5121600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
123,FORD_151223_0108_NORM,2023-12-15,FDEL_151223_0094_NORM,2023-12-15,C?A HÀNG ?NG N??C T?N H?NG,13 lý th??ng ki?t ph??ng 3. B?c Liêu,9280000,6124800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
124,FORD_141223_0100_NORM,2023-12-14,FDEL_141223_0083_NORM,2023-12-14,CH XÂY,"225/3 Bis Nguy?n Trãi, P. M? Long, TP. Long Xuyên, T?nh An Giang",3980000,2626800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
125,FORD_181223_0117_NORM,2023-12-18,FDEL_181223_0099_NORM,2023-12-18,CH PHÁT,"231/51/29 Bình Tiên, P8, Q6",3635000,2399100,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
126,FORD_151223_0110_NORM,2023-12-15,FDEL_151223_0091_NORM,2023-12-15,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",17315000,11427900,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
127,FORD_151223_0113_NORM,2023-12-15,FDEL_151223_0096_NORM,2023-12-15,C?A HÀNG HOÀNG LINH,"82 Xô Vi?t Ngh? T?nh, P21, Bình Th?nh",5240000,3458400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
128,FORD_081223_0063_NORM,2023-12-08,FDEL_151223_0089_NORM,2023-12-15,C?A HÀNG HOÀNG THI?N (?ÓNG BAO),"S? 193 U Minh M??i, ph??ng R?ch S?i, TP R?ch Giá, T?nh Kiên Giang",22790000,15041400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
129,FORD_131223_0097_NORM,2023-12-13,FDEL_151223_0090_NORM,2023-12-15,CH GIA HÒA PHÁT,"117 Tr?n Phú, ph??ng 9, TP. Tuy Hòa, Phú Yên",77840000,51374400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
130,FORD_121223_0086_NORM,2023-12-12,FDEL_131223_0081_NORM,2023-12-13,??I LÝ H?NG NHUNG,"174 Mai Th? H?ng H?nh, R?ch Giá",4160000,2745600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
131,FORD_141223_0102_NORM,2023-12-14,FDEL_141223_0085_NORM,2023-12-14,CH THANH BÌNH QU?N 10 (XH?: NGUY?N TH? ANH THOA),"587 S? V?n H?nh, P13, Q10, TP.HCM",15884000,10064102.4,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
132,FORD_131223_0095_NORM,2023-12-13,FDEL_131223_0082_NORM,2023-12-13,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",135590000,85909824,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
133,FORD_111223_0073_NORM,2023-12-11,FDEL_111223_0062_NORM,2023-12-11,LAN - CH QU?C THANH - 0908576959,"6D, QL50, ?p 1, X. Ph??c ?ông, C?n ???c, Long An",7380000,4870800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
134,FORD_121223_0087_NORM,2023-12-12,FDEL_121223_0071_NORM,2023-12-12,H? KINH DOANH V?T LI?U - TRANG TRÍ N?I TH?T H?NG PHÁT ( GHI NGOÀI THÙNG: CHUY?N V? H?NG PHÁT BA TRI ( 0964302799),"Th?a ??t s? 415, t? b?n ?? s? 19, ?p An ??nh, xã An Ngãi Trung, huy?n Ba Tri, t?nh B?n Tre",5820000,3841200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
135,FORD_131223_0096_NORM,2023-12-13,FDEL_131223_0079_NORM,2023-12-13,BTR - CH HÒA - 0943117235,"???ng Ph?m Ng?c Th?o, M? Th?nh An B, Xã M? Th?nh An, TP B?n Tre",9220000,6085200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
136,FORD_111223_0072_NORM,2023-12-11,FDEL_131223_0080_NORM,2023-12-13,BTR - CH M? L? - 0941757731,"S? 221E ?p Bình Th?nh, xã Bình Phú, Thành ph? B?n Tre, t?nh B?n Tre",45280000,28689408,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM2
137,FORD_121223_0081_NORM,2023-12-12,FDEL_131223_0078_NORM,2023-12-13,CH L?P THàNH PHáT,"366 Châu Th? Kim, P7, Tp Tân An, Long An",48200000,30539520,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM2
138,FORD_141223_0101_NORM,2023-12-14,FDEL_141223_0084_NORM,2023-12-14,CH CHâU NHI,?p 3- xã thanh trì- Bình ??i - B?n Tre,5910000,3900600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
139,FORD_111223_0069_NORM,2023-12-11,FDEL_131223_0076_NORM,2023-12-13,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",4320000,2851200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
140,FORD_121223_0083_NORM,2023-12-12,FDEL_121223_0072_NORM,2023-12-12,CH H?I PH??NG ( CH? TH?O),"Ô 12A, Ô QL, Th? tr?n M? Ph??c, Huy?n B?n Cát, Bình D??ng",31610000,20028096,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
141,FORD_081223_0052_NORM,2023-12-08,FDEL_111223_0063_NORM,2023-12-11,CH ?NG NH?A T?N PHÁT THANH PHONG ( KHÔNG GIAO TOA HÀNG ),"217 M?c ??nh Chi, ph??ng 4, TP. Sóc Tr?ng, T?nh Sóc Tr?ng",109670000,68763090,Hoàn t?t,34,0,5,,1,CN Ho Chi Minh,SM5
142,FORD_121223_0084_NORM,2023-12-12,FDEL_121223_0069_NORM,2023-12-12,CH H?NG PHÚC,"145/6 Xô Vi?t Ngh? T?nh, P.6, Sóc Tr?ng",3290000,2171400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
143,FORD_111223_0070_NORM,2023-12-11,FDEL_111223_0058_NORM,2023-12-11,C?A HÀNG ?NG N??C T?N H?NG,13 lý th??ng ki?t ph??ng 3. B?c Liêu,14145000,9335700,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
144,FORD_111223_0076_NORM,2023-12-11,FDEL_111223_0065_NORM,2023-12-11,CH BÍCH H?NG,"70/7 KP 5A PH??NG TÂN BIÊN , TP BIÊN HÒA ,T?NH ??NG NAI",4340000,2864400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
145,FORD_051223_0029_NORM,2023-12-05,FDEL_051223_0020_NORM,2023-12-05,CôNG TY TNHH LAVIE DECOR,"63, ???ng 30, P. Tân Phong, Q.7, TPHCM",294000,195000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
146,FORD_071223_0046_NORM,2023-12-07,FDEL_071223_0037_NORM,2023-12-07,CôNG TY TNHH LAVIE DECOR,"63, ???ng 30, P. Tân Phong, Q.7, TPHCM",2361000,1559000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
147,FORD_081223_0059_NORM,2023-12-08,FDEL_091223_0051_NORM,2023-12-09,C?A HÀNG S?N NHANH,"?p Hòa Phuông, Xã Hòa Tú 1, Huy?n M? Xuyên, T?nh Sóc Tr?ng",5642000,3723720,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
148,FORD_271123_0140_NORM,2023-11-27,FDEL_291123_0154_NORM,2023-11-29,CH HOÀNG PH??NG B?C NINH - KHÔNG GIAO PHI?U XU?T ( XH?: CTY TNHH PH??NG HOÀNG XANH CPT ),"27 Lê ??c Th?, P V? Ninh, TP B?c Ninh",369000000,369000000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
149,FORD_271123_0142_NORM,2023-11-27,FDEL_061223_0024_NORM,2023-12-06,CH HOÀNG PH??NG B?C NINH - KHÔNG GIAO PHI?U XU?T ( XH?: CTY TNHH PH??NG HOÀNG XANH CPT ),"27 Lê ??c Th?, P V? Ninh, TP B?c Ninh",168100000,106509000,Hoàn t?t,34,0,4,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
150,FORD_121223_0082_NORM,2023-12-12,FDEL_121223_0070_NORM,2023-12-12,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",2065000,1362900,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
151,FORD_121223_0079_NORM,2023-12-12,FDEL_121223_0068_NORM,2023-12-12,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",7740000,5108400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
152,FORD_111223_0071_NORM,2023-12-11,FDEL_111223_0059_NORM,2023-12-11,ANH HÀ CÔNG TRÌNH - CTY ANS VN (D? ÁN),"S? 93 Lê ?ình Thám, P.Tân Quý, Q.Tân Phú, TP.HCM",5110000,4445700,Hoàn t?t,13,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
153,FORD_091223_0066_NORM,2023-12-09,FDEL_091223_0053_NORM,2023-12-09,CH Tú,"85 ph? d??i, th? tr?n L?ch H?i Th??ng, Huy?n Tr?n ??, t?nh Sóc Tr?ng",3355000,2214300,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
154,FORD_041223_0022_NORM,2023-12-04,FDEL_111223_0054_NORM,2023-12-11,C?A HÀNG V? HÙNG,"30A Xô Vi?t Ngh? T?nh, ph??ng 19, Qu?n Bình Th?nh, TP. H? Chí Minh",6530000,4309800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
155,FORD_041223_0019_NORM,2023-12-04,FDEL_061223_0027_NORM,2023-12-06,NBE - CH HOÀNG LONG - 0903384741,"??a ch? m?i: ??i di?n 1960 HTP, ??a ch? c?: 59/2 hu?nh T?n Phát, KP6, Nhà Bè",3258000,2151000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
156,FORD_071223_0051_NORM,2023-12-07,FDEL_071223_0040_NORM,2023-12-07,CH KIM ?I?N,"391 khu ph? ngã 3, tt Kiên L??ng, Kiên Giang",9350000,6171000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
157,FORD_081223_0054_NORM,2023-12-08,FDEL_081223_0046_NORM,2023-12-08,CH VÂN CH??NG,"81 L?c H?ng, Ph??ng V?nh L?c, TP R?ch Giá, Kiên Giang",28940000,19100400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
158,FORD_081223_0056_NORM,2023-12-08,FDEL_081223_0043_NORM,2023-12-08,CH Y?N TUY?T,"200 Lê L?i, TP Tuy Hoà, Phú Yên",23875000,15757500,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
159,FORD_081223_0058_NORM,2023-12-08,FDEL_081223_0047_NORM,2023-12-08,CH HOÀNG D?NG,"15 Ngô Gia T?, Khóm 4, Ph??ng 6, TP. Sóc Tr?ng, T?nh Sóc Tr?ng ( Xu?t hóa ??n dán ngoài)",19905000,13137300,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
160,FORD_051223_0026_NORM,2023-12-05,FDEL_061223_0026_NORM,2023-12-06,CH TR?N LIÊN H?NG,"124 Lý Th??ng Ki?t, Sóc Tr?ng (qua c?u R?ch Cây) (Xu?t hóa ??n dán ngoài)",25510000,16837000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
161,FORD_081223_0062_NORM,2023-12-08,FDEL_081223_0045_NORM,2023-12-08,CH H?NG PHÚC,"145/6 Xô Vi?t Ngh? T?nh, P.6, Sóc Tr?ng",4610000,3042600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
162,FORD_041223_0015_NORM,2023-12-04,FDEL_041223_0009_NORM,2023-12-04,CH ÁNH H?NG ( XH? : NGUY?N QUANG TÂM ),"15 - 17 Cách m?ng tháng 8, P2, TP. Cao Lãnh, ??ng Tháp",8290000,5472000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
163,FORD_291123_0164_NORM,2023-11-29,FDEL_291123_0157_NORM,2023-11-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),"18/11 ???ng T? Thanh Oai, Thanh Trì, HN. ??a ch? nh?n hàng: Km s? 4 Phan Tr?ng Tu? (g?n ch? TM C?u B??u )Thanh Trì Hà N?i",89660000,56217000,Hoàn t?t,34,0,5,,1,CN Ho Chi Minh,SM1 - Minh
164,FORD_291123_0166_NORM,2023-11-29,FDEL_291123_0156_NORM,2023-11-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),"18/11 ???ng T? Thanh Oai, Thanh Trì, HN. ??a ch? nh?n hàng: Km s? 4 Phan Tr?ng Tu? (g?n ch? TM C?u B??u )Thanh Trì Hà N?i",12500000,12500000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM1 - Minh
165,FORD_061223_0033_NORM,2023-12-06,FDEL_061223_0025_NORM,2023-12-06,DNTN HUÊ C??NG,"87 S??ng Nguy?t Ánh, Ph??ng Châu Phú A, T. xã Châu ??c, T?nh An Giang",41010000,27067000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
166,FORD_041223_0020_NORM,2023-12-04,FDEL_041223_0010_NORM,2023-12-04,CH ??C HI?N (XH?: PHÙNG ?ÌNH HI?N),"717 Lý Th??ng Ki?t, P11 ,Q.Tân Bình, TP.HCM",3270000,2159000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
167,FORD_061223_0034_NORM,2023-12-06,FDEL_071223_0039_NORM,2023-12-07,??C THÀNH ??T,220 gia phú p1q6,9280000,6125000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM1 - Minh
168,FORD_041223_0021_NORM,2023-12-04,FDEL_051223_0018_NORM,2023-12-05,CH VI?T PHÁT B?N TRE,"TL 883 ?p Giông Bông, Xã Th?i Lai Huy?n Bình ??i, T?nh B?n Tre (Ghi ngoài thùng: Giao Vi?t Phát)",3290000,2172000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
169,FORD_041223_0018_NORM,2023-12-04,FDEL_051223_0019_NORM,2023-12-05,NHà PHâN PH?I ANH Tú,"175A ?p H?u Thành, H?u ??nh, Tp. B?n Tre",15770000,10096000,Hoàn t?t,34,0,3,,1,CN Ho Chi Minh,SM2
170,FORD_041223_0023_NORM,2023-12-04,FDEL_041223_0015_NORM,2023-12-04,CH ?I?N N??C 142,"129 Võ Công T?n, KP2, Huy?n B?n L?c, t?nh Long An",18555000,11634000,Hoàn t?t,34,0,5,,1,CN Ho Chi Minh,SM2
171,FORD_061223_0041_NORM,2023-12-06,FDEL_061223_0033_NORM,2023-12-06,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",7380000,4871000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
172,FORD_011223_0005_NORM,2023-12-01,FDEL_061223_0028_NORM,2023-12-06,C?A HÀNG C??NG H?NG,"22 ???ng Hàm Nghi, khóm 1, ph??ng 1, TP. Sóc Tr?ng, T?nh Sóc Tr?ng",17220000,11366000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
173,FORD_041223_0024_NORM,2023-12-04,FDEL_051223_0017_NORM,2023-12-05,HÙNG M? XUYÊN ( CH MINH KÝ ),"S? 20 Tri?u N??ng, ?p Châu Thành, th? tr?n M? Xuyên, Huy?n M? Xuyên, T?nh Sóc Tr?ng",4000000,2640000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
174,FORD_301123_0175_NORM,2023-11-30,FDEL_041223_0012_NORM,2023-12-04,CÔNG TY TNHH MTV XD NGUY?N NHÂN,"276 Ph?m Hùng , khóm 3 ph??ng 8 . TP Sóc Tr?ng",23710000,15649000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
175,FORD_011223_0002_NORM,2023-12-01,FDEL_021223_0007_NORM,2023-12-02,HÙNG M? XUYÊN ( CH MINH KÝ ),"S? 20 Tri?u N??ng, ?p Châu Thành, th? tr?n M? Xuyên, Huy?n M? Xuyên, T?nh Sóc Tr?ng",12040000,7947000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
176,FORD_061223_0040_NORM,2023-12-06,FDEL_061223_0032_NORM,2023-12-06,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",7900000,5214000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
