store_delivery_code,product_code,amount
151,WT001T-6HBVXTK-1,10
151,WT001W-6HSVSTR-1,10
151,WT0018-6QUVCTR-6,5
151,WT001E-6K2V3TR-6,0
151,WT002K-6MOV3TR-6,5
151,WT002N-6QUVCTR-6,5
151,WT002U-6HDVXTX-1,5
152,WT0002-6MOVLTR-6,80
152,WT000G-6L0VHTR-1,100
152,WT001L-6L2VHTR-1,80
152,WT001Q-6HBVXTR-1,500
152,WT001W-6HSVSTR-1,80
152,WT001X-6HSPSTR-1,30
152,WT0017-6MOVCTR-6,50
152,WT002K-6MOV3TR-6,200
152,WT002L-6BKB3TR-3,20
152,WT002U-6HDVXTX-1,150
153,WT001L-6L2VHTR-1,10
153,WT001Q-6HBVXTR-1,130
153,WT001R-6HBVXTM-1,0
153,WT001X-6HSPSTR-1,5
153,WT002M-6MOVCTR-6,15
153,WT002P-6PIVCTR-3,10
153,WT002B-6HBVXKE-1,10
154,WT0017-6MOVCTR-6,200
155,WT001Q-6HBVXTR-1,300
155,WT001W-6HSVSTR-1,200
155,WT002R-6QUVHMT-6,0
156,WT001Q-6HBVXTR-1,50
156,WT002U-6HDVXTX-1,5
156,WT002B-6HBVXKE-1,2
156,WT002C-6HBVXXD-1,0
156,WT002D-6HBVXXL-1,0
156,WT002G-6HBVXTX-1,5
157,WT001Q-6HBVXTR-1,100
157,WT001S-6HBPXTM-1,80
157,WT001W-6HSVSTR-1,100
157,WT0018-6QUVCTR-6,10
158,WT0002-6MOVLTR-6,7
158,WT0003-6QUVLTR-6,0
158,WT000F-6T0VHTR-1,100
158,WT001I-6L0VHTR-1,200
158,WT001Q-6HBVXTR-1,20
158,WT001W-6HSVSTR-1,10
158,WT001Y-6HSPDTR-1,0
158,WT001Z-6HSPDTR-1,10
158,WT0017-6MOVCTR-6,10
158,WT0018-6QUVCTR-6,20
158,WT002M-6MOVCTR-6,5
158,WT002S-6QUVLMT-1,10
158,WT002T-6QUVCMT-1,5
158,WT002U-6HDVXTX-1,20
159,WT0017-6MOVCTR-6,1
160,WT001T-6HBVXTK-1,1
160,WT001U-6HBVXTX-1,1
160,WT0010-6HYVCMB-3,1
160,WT0012-6HYVCMB-3,1
160,WT002O-6VIVCTR-1,1
160,WT002U-6HDVXTX-1,1
160,WT002B-6HBVXKE-1,1
160,WT002C-6HBVXXD-1,1
160,WT002D-6HBVXXL-1,1
160,WT002F-6HYVCMB-3,1
160,WT002G-6HBVXTX-1,1
161,WT000F-6T0VHTR-1,500
161,WT001Y-6HSPDTR-1,0
161,WT001E-6K2V3TR-6,0
162,WT000F-6T0VHTR-1,150
162,WT000G-6L0VHTR-1,20
162,WT001Q-6HBVXTR-1,100
162,WT001S-6HBPXTM-1,50
163,WT000F-6T0VHTR-1,500
163,WT001I-6L0VHTR-1,500
163,WT001M-6VIVHTR-6,0
163,WT001Q-6HBVXTR-1,50
163,WT001Y-6HSPDTR-1,0
163,WT001Z-6HSPDTR-1,20
163,WT0018-6QUVCTR-6,20
164,WT002U-6HDVXTX-1,20
165,WT0002-6MOVLTR-6,0
165,WT0003-6QUVLTR-6,0
165,WT000B-6T0VHTR-1,500
165,WT000F-6T0VHTR-1,203
165,WT000G-6L0VHTR-1,600
165,WT001I-6L0VHTR-1,400
165,WT001K-6L2VHTR-6,40
165,WT001M-6VIVHTR-6,0
165,WT001Q-6HBVXTR-1,250
165,WT001S-6HBPXTM-1,150
165,WT001Y-6HSPDTR-1,0
165,WT0010-6HYVCMB-3,30
165,WT0012-6HYVCMB-3,30
165,WT0017-6MOVCTR-6,50
165,WT001G-6P0V2TR-3,0
165,WT001H-6P2V3TR-3,0
165,WT002K-6MOV3TR-6,160
165,WT002L-6BKB3TR-3,40
166,WT0003-6QUVLTR-6,0
166,WT000G-6L0VHTR-1,100
166,WT001I-6L0VHTR-1,100
166,WT001K-6L2VHTR-6,50
166,WT001M-6VIVHTR-6,0
166,WT001Q-6HBVXTR-1,50
166,WT001Y-6HSPDTR-1,0
166,WT001Z-6HSPDTR-1,50
166,WT0017-6MOVCTR-6,30
166,WT0018-6QUVCTR-6,18
166,WT0031-7QUVHTR-6,0
166,WT0032-7T0VHTR-6,0
166,WT0033-7L0VHTR-6,0
169,WT001M-6VIVHTR-6,0
169,WT001Q-6HBVXTR-1,20
169,WT001W-6HSVSTR-1,100
169,WT001Y-6HSPDTR-1,0
169,WT0014-6MIVLTM-6,0
169,WT0015-6MIVCTM-6,0
169,WT002U-6HDVXTX-1,20
169,WT002C-6HBVXXD-1,20
170,WT001L-6L2VHTR-1,100
171,WT001Q-6HBVXTR-1,10
171,WT001T-6HBVXTK-1,3
171,WT001U-6HBVXTX-1,2
172,WT001W-6HSVSTR-1,3
172,WT002U-6HDVXTX-1,1
173,WT0003-6QUVLTR-6,0
173,WT000G-6L0VHTR-1,3000
173,WT001I-6L0VHTR-1,860
173,WT001L-6L2VHTR-1,120
173,WT001Q-6HBVXTR-1,0
173,WT001V-6HSVSTR-3,0
173,WT001Y-6HSPDTR-1,0
173,WT001Z-6HSPDTR-1,100
173,WT0012-6HYVCMB-3,5
173,WT0017-6MOVCTR-6,150
173,WT0018-6QUVCTR-6,0
173,WT001E-6K2V3TR-6,0
173,WT002N-6QUVCTR-6,210
173,WT0020-6KAVLTM-6,0
173,WT002F-6HYVCMB-3,5
174,WT000D-6T0VHTR-1,10
174,WT000F-6T0VHTR-1,0
174,WT001I-6L0VHTR-1,0
174,WT001U-6HBVXTX-1,10
174,WT002K-6MOV3TR-6,15
175,WT0002-6MOVLTR-6,0
175,WT001Q-6HBVXTR-1,5
175,WT001U-6HBVXTX-1,5
175,WT001Y-6HSPDTR-1,0
175,WT001Z-6HSPDTR-1,5
175,WT0017-6MOVCTR-6,5
175,WT0018-6QUVCTR-6,0
175,WT002S-6QUVLMT-1,2
175,WT002U-6HDVXTX-1,5
176,WT0002-6MOVLTR-6,0
176,WT0018-6QUVCTR-6,0
176,WT002K-6MOV3TR-6,10
176,WT002S-6QUVLMT-1,2
177,WT0002-6MOVLTR-6,0
177,WT000F-6T0VHTR-1,0
177,WT001U-6HBVXTX-1,5
177,WT001W-6HSVSTR-1,5
177,WT0018-6QUVCTR-6,0
177,WT002K-6MOV3TR-6,5
177,WT002N-6QUVCTR-6,5
177,WT002R-6QUVHMT-6,5
177,WT002U-6HDVXTX-1,5
178,WT001Q-6HBVXTR-1,1
178,WT001V-6HSVSTR-3,0
178,WT001W-6HSVSTR-1,1
178,WT0017-6MOVCTR-6,1
178,WT0018-6QUVCTR-6,0
178,WT002U-6HDVXTX-1,2
178,WT002B-6HBVXKE-1,1
178,WT002C-6HBVXXD-1,1
178,WT002D-6HBVXXL-1,1
179,WT0012-6HYVCMB-3,1
179,WT0019-6PIVCTR-3,1
179,WT002P-6PIVCTR-3,1
179,WT002Q-6TIVCTR-1,1
179,WT002F-6HYVCMB-3,1
180,WT002K-6MOV3TR-6,20
181,WT000D-6T0VHTR-1,10
181,WT000F-6T0VHTR-1,0
181,WT001U-6HBVXTX-1,10
181,WT002K-6MOV3TR-6,10
182,WT000F-6T0VHTR-1,0
182,WT002U-6HDVXTX-1,20
183,WT002U-6HDVXTX-1,30
183,WT002G-6HBVXTX-1,40
184,WT001K-6L2VHTR-6,10
184,WT001T-6HBVXTK-1,10
184,WT001U-6HBVXTX-1,10
184,WT002K-6MOV3TR-6,10
184,WT002U-6HDVXTX-1,10
185,WT0003-6QUVLTR-6,0
185,WT0004-6VIVLTR-6,2
185,WT0005-6CAVHTR-6,0
185,WT0009-6QUVHTR-6,0
185,WT000B-6T0VHTR-1,2
185,WT000D-6T0VHTR-1,2
185,WT000F-6T0VHTR-1,0
185,WT000G-6L0VHTR-1,2
185,WT000H-6VIVHTR-6,2
185,WT001I-6L0VHTR-1,2
185,WT001K-6L2VHTR-6,2
185,WT001L-6L2VHTR-1,2
185,WT001M-6VIVHTR-6,0
185,WT001Q-6HBVXTR-1,2
185,WT001R-6HBVXTM-1,0
185,WT001S-6HBPXTM-1,2
185,WT001T-6HBVXTK-1,2
185,WT001U-6HBVXTX-1,2
185,WT001V-6HSVSTR-3,0
185,WT001W-6HSVSTR-1,2
185,WT001X-6HSPSTR-1,2
185,WT001Y-6HSPDTR-1,0
185,WT001Z-6HSPDTR-1,2
185,WT0010-6HYVCMB-3,2
185,WT0012-6HYVCMB-3,2
185,WT0017-6MOVCTR-6,2
185,WT0018-6QUVCTR-6,0
185,WT0019-6PIVCTR-3,2
185,WT001A-6TIVCTR-1,2
185,WT001E-6K2V3TR-6,0
185,WT001G-6P0V2TR-3,0
185,WT001H-6P2V3TR-3,0
185,WT002K-6MOV3TR-6,2
185,WT002L-6BKB3TR-3,2
185,WT002M-6MOVCTR-6,2
185,WT002N-6QUVCTR-6,2
185,WT002P-6PIVCTR-3,2
185,WT002Q-6TIVCTR-1,2
185,WT002R-6QUVHMT-6,2
185,WT002S-6QUVLMT-1,2
185,WT002T-6QUVCMT-1,2
185,WT002U-6HDVXTX-1,2
185,WT0020-6KAVLTM-6,0
185,WT002B-6HBVXKE-1,2
185,WT002C-6HBVXXD-1,2
185,WT002D-6HBVXXL-1,2
185,WT002F-6HYVCMB-3,2
185,WT002G-6HBVXTX-1,2
185,WT002H-6HBVXTX-1,0
186,WT0004-6VIVLTR-6,1
186,WT001K-6L2VHTR-6,1
186,WT001L-6L2VHTR-1,1
186,WT001Q-6HBVXTR-1,1
186,WT001T-6HBVXTK-1,1
186,WT001U-6HBVXTX-1,1
186,WT0010-6HYVCMB-3,2
186,WT0012-6HYVCMB-3,2
186,WT0017-6MOVCTR-6,1
186,WT002L-6BKB3TR-3,1
186,WT002O-6VIVCTR-1,2
186,WT002U-6HDVXTX-1,1
186,WT002B-6HBVXKE-1,1
186,WT002C-6HBVXXD-1,1
186,WT002D-6HBVXXL-1,1
186,WT002F-6HYVCMB-3,2
186,WT002G-6HBVXTX-1,1
187,WT0002-6MOVLTR-6,0
187,WT0003-6QUVLTR-6,0
187,WT0004-6VIVLTR-6,10
187,WT000F-6T0VHTR-1,0
187,WT000G-6L0VHTR-1,100
187,WT001M-6VIVHTR-6,0
187,WT001Q-6HBVXTR-1,50
187,WT001T-6HBVXTK-1,10
187,WT001U-6HBVXTX-1,10
187,WT0012-6HYVCMB-3,10
187,WT0015-6MIVCTM-6,0
187,WT0017-6MOVCTR-6,10
187,WT0018-6QUVCTR-6,0
187,WT002K-6MOV3TR-6,20
187,WT002R-6QUVHMT-6,10
187,WT002U-6HDVXTX-1,10
187,WT002B-6HBVXKE-1,10
187,WT002H-6HBVXTX-1,0
188,WT0002-6MOVLTR-6,0
188,WT001Q-6HBVXTR-1,5
188,WT001U-6HBVXTX-1,5
188,WT002K-6MOV3TR-6,10
188,WT002B-6HBVXKE-1,5
188,WT002C-6HBVXXD-1,5
189,WT000B-6T0VHTR-1,1100
189,WT001K-6L2VHTR-6,40
189,WT001Q-6HBVXTR-1,0
189,WT001S-6HBPXTM-1,400
189,WT001W-6HSVSTR-1,120
189,WT001X-6HSPSTR-1,10
189,WT002K-6MOV3TR-6,80
189,WT002N-6QUVCTR-6,48
189,WT002U-6HDVXTX-1,250
190,WT000B-6T0VHTR-1,31
190,WT001I-6L0VHTR-1,1
190,WT001K-6L2VHTR-6,1
190,WT001L-6L2VHTR-1,1
190,WT0010-6HYVCMB-3,5
191,WT001U-6HBVXTX-1,1
191,WT0017-6MOVCTR-6,10
192,WT0002-6MOVLTR-6,0
192,WT000F-6T0VHTR-1,0
192,WT001K-6L2VHTR-6,2
192,WT001W-6HSVSTR-1,2
192,WT0017-6MOVCTR-6,2
192,WT0018-6QUVCTR-6,0
192,WT002K-6MOV3TR-6,2
192,WT002S-6QUVLMT-1,2
192,WT002U-6HDVXTX-1,1
193,WT000D-6T0VHTR-1,20
193,WT001K-6L2VHTR-6,10
193,WT002K-6MOV3TR-6,20
195,WT001K-6L2VHTR-6,5
195,WT001Q-6HBVXTR-1,0
195,WT0018-6QUVCTR-6,0
195,WT002S-6QUVLMT-1,5
196,WT001S-6HBPXTM-1,160
197,WT001Q-6HBVXTR-1,0
197,WT001S-6HBPXTM-1,20
198,WT0002-6MOVLTR-6,0
198,WT001Q-6HBVXTR-1,0
198,WT001U-6HBVXTX-1,5
198,WT0017-6MOVCTR-6,5
198,WT002L-6BKB3TR-3,5
200,WT001U-6HBVXTX-1,5
200,WT0019-6PIVCTR-3,5
200,WT002U-6HDVXTX-1,10
201,WT002K-6MOV3TR-6,25
201,WT002O-6VIVCTR-1,0
202,WT002C-6HBVXXD-1,2
202,WT002D-6HBVXXL-1,2
203,WT000B-6T0VHTR-1,3
203,WT000F-6T0VHTR-1,80
204,WT001U-6HBVXTX-1,10
204,WT001W-6HSVSTR-1,10
204,WT0019-6PIVCTR-3,5
204,WT002U-6HDVXTX-1,10
205,WT0017-6MOVCTR-6,11
206,WT001S-6HBPXTM-1,20
206,WT002U-6HDVXTX-1,25
207,WT000G-6L0VHTR-1,100
207,WT001I-6L0VHTR-1,0
207,WT001Z-6HSPDTR-1,100
208,WT000D-6T0VHTR-1,3
208,WT000G-6L0VHTR-1,3
208,WT000H-6VIVHTR-6,3
208,WT001K-6L2VHTR-6,3
208,WT001L-6L2VHTR-1,3
208,WT0010-6HYVCMB-3,3
208,WT0012-6HYVCMB-3,3
208,WT001A-6TIVCTR-1,3
208,WT002R-6QUVHMT-6,3
208,WT002F-6HYVCMB-3,2
209,WT000G-6L0VHTR-1,1300
209,WT001S-6HBPXTM-1,160
209,WT001W-6HSVSTR-1,120
209,WT0010-6HYVCMB-3,60
209,WT0012-6HYVCMB-3,50
209,WT0017-6MOVCTR-6,200
209,WT002M-6MOVCTR-6,210
209,WT002T-6QUVCMT-1,50
210,WT001I-6L0VHTR-1,0
210,WT001K-6L2VHTR-6,1
210,WT001L-6L2VHTR-1,1
210,WT001Q-6HBVXTR-1,0
210,WT001W-6HSVSTR-1,10
211,WT000F-6T0VHTR-1,0
211,WT001Q-6HBVXTR-1,0
211,WT001W-6HSVSTR-1,5
211,WT0018-6QUVCTR-6,0
211,WT002O-6VIVCTR-1,3
212,WT002U-6HDVXTX-1,5
213,WT0003-6QUVLTR-6,0
213,WT001W-6HSVSTR-1,10
213,WT002U-6HDVXTX-1,3
213,WT002B-6HBVXKE-1,3
213,WT002C-6HBVXXD-1,3
213,WT002D-6HBVXXL-1,3
214,WT0002-6MOVLTR-6,0
214,WT0004-6VIVLTR-6,20
214,WT001K-6L2VHTR-6,40
214,WT001M-6VIVHTR-6,0
214,WT001R-6HBVXTM-1,0
214,WT001Y-6HSPDTR-1,0
214,WT001Z-6HSPDTR-1,100
214,WT0017-6MOVCTR-6,50
214,WT0018-6QUVCTR-6,0
215,WT001S-6HBPXTM-1,80
215,WT002K-6MOV3TR-6,120
216,WT001I-6L0VHTR-1,0
216,WT001U-6HBVXTX-1,5
216,WT001Z-6HSPDTR-1,20
216,WT002U-6HDVXTX-1,10
217,WT002K-6MOV3TR-6,50
218,WT002M-6MOVCTR-6,70
219,WT001W-6HSVSTR-1,80
219,WT001X-6HSPSTR-1,20
219,WT002K-6MOV3TR-6,80
220,WT001W-6HSVSTR-1,1
220,WT0018-6QUVCTR-6,1
221,WT0002-6MOVLTR-6,0
221,WT001Q-6HBVXTR-1,0
221,WT001W-6HSVSTR-1,80
221,WT001Y-6HSPDTR-1,0
221,WT0012-6HYVCMB-3,30
221,WT0018-6QUVCTR-6,0
221,WT001G-6P0V2TR-3,0
221,WT001H-6P2V3TR-3,0
221,WT002S-6QUVLMT-1,160
222,WT001Q-6HBVXTR-1,20
223,WT0002-6MOVLTR-6,0
223,WT0003-6QUVLTR-6,30
223,WT000F-6T0VHTR-1,100
223,WT000G-6L0VHTR-1,100
223,WT001I-6L0VHTR-1,500
223,WT001K-6L2VHTR-6,40
223,WT001M-6VIVHTR-6,0
223,WT001W-6HSVSTR-1,0
223,WT001Z-6HSPDTR-1,50
223,WT001G-6P0V2TR-3,50
223,WT001H-6P2V3TR-3,0
223,WT002U-6HDVXTX-1,5
224,WT0019-6PIVCTR-3,10
224,WT002U-6HDVXTX-1,20
225,WT0003-6QUVLTR-6,180
225,WT000G-6L0VHTR-1,100
225,WT001I-6L0VHTR-1,1000
225,WT001K-6L2VHTR-6,80
225,WT001L-6L2VHTR-1,80
225,WT001M-6VIVHTR-6,100
225,WT001Q-6HBVXTR-1,1000
225,WT001R-6HBVXTM-1,250
225,WT001S-6HBPXTM-1,400
225,WT001V-6HSVSTR-3,72
225,WT001W-6HSVSTR-1,80
225,WT001X-6HSPSTR-1,10
225,WT001Y-6HSPDTR-1,400
225,WT0018-6QUVCTR-6,120
225,WT002K-6MOV3TR-6,120
225,WT002U-6HDVXTX-1,100
226,WT0002-6MOVLTR-6,0
226,WT0003-6QUVLTR-6,15
226,WT000F-6T0VHTR-1,300
226,WT001M-6VIVHTR-6,15
226,WT001T-6HBVXTK-1,10
226,WT0015-6MIVCTM-6,0
226,WT0018-6QUVCTR-6,10
226,WT002H-6HBVXTX-1,10
227,WT000F-6T0VHTR-1,80
228,WT0002-6MOVLTR-6,0
228,WT0003-6QUVLTR-6,0
228,WT001Q-6HBVXTR-1,50
228,WT0018-6QUVCTR-6,10
230,WT0003-6QUVLTR-6,2
230,WT001I-6L0VHTR-1,9
230,WT001T-6HBVXTK-1,4
230,WT001V-6HSVSTR-3,3
230,WT001W-6HSVSTR-1,1
230,WT0018-6QUVCTR-6,2
230,WT001A-6TIVCTR-1,1
230,WT002K-6MOV3TR-6,4
230,WT002T-6QUVCMT-1,1
230,WT002U-6HDVXTX-1,5
231,WT0003-6QUVLTR-6,10
231,WT000B-6T0VHTR-1,20
231,WT001I-6L0VHTR-1,20
231,WT002U-6HDVXTX-1,10
232,WT0002-6MOVLTR-6,0
232,WT0003-6QUVLTR-6,100
232,WT001R-6HBVXTM-1,100
232,WT002H-6HBVXTX-1,100
234,WT001Q-6HBVXTR-1,10
234,WT001U-6HBVXTX-1,5
235,WT0005-6CAVHTR-6,70
235,WT001R-6HBVXTM-1,50
235,WT001V-6HSVSTR-3,36
235,WT001F-6MOVTR-6,0
235,WT002D-6HBVXXL-1,10
236,WT0002-6MOVLTR-6,1
236,WT001X-6HSPSTR-1,1
236,WT0017-6MOVCTR-6,1
236,WT002U-6HDVXTX-1,1
237,WT0019-6PIVCTR-3,20
238,WT001K-6L2VHTR-6,80
238,WT001S-6HBPXTM-1,80
239,WT001Z-6HSPDTR-1,50
240,WT0004-6VIVLTR-6,1
240,WT002S-6QUVLMT-1,1
241,WT002K-6MOV3TR-6,20
242,WT000G-6L0VHTR-1,20
242,WT001E-6K2V3TR-6,30
242,WT002U-6HDVXTX-1,10
243,WT001I-6L0VHTR-1,0
243,WT001Q-6HBVXTR-1,0
243,WT001W-6HSVSTR-1,10
243,WT002K-6MOV3TR-6,5
243,WT002U-6HDVXTX-1,10
244,WT0017-6MOVCTR-6,10
244,WT0018-6QUVCTR-6,0
255,WT001Q-6HBVXTR-1,400
255,WT001W-6HSVSTR-1,80
255,WT001Y-6HSPDTR-1,800
255,WT0018-6QUVCTR-6,60
255,WT001G-6P0V2TR-3,80
255,WT001H-6P2V3TR-3,240
256,WT0002-6MOVLTR-6,0
256,WT000F-6T0VHTR-1,1000
256,WT000G-6L0VHTR-1,400
256,WT001X-6HSPSTR-1,35
256,WT001Y-6HSPDTR-1,240
257,WT001M-6VIVHTR-6,100
257,WT001U-6HBVXTX-1,70
257,WT001Y-6HSPDTR-1,480
257,WT0014-6MIVLTM-6,0
257,WT0015-6MIVCTM-6,0
258,WT0003-6QUVLTR-6,30
258,WT0004-6VIVLTR-6,20
258,WT000D-6T0VHTR-1,60
258,WT000F-6T0VHTR-1,100
258,WT001K-6L2VHTR-6,40
258,WT001M-6VIVHTR-6,20
258,WT001Q-6HBVXTR-1,50
258,WT001R-6HBVXTM-1,75
258,WT001S-6HBPXTM-1,80
258,WT001W-6HSVSTR-1,40
258,WT0010-6HYVCMB-3,15
258,WT0018-6QUVCTR-6,15
258,WT002U-6HDVXTX-1,100
258,WT002F-6HYVCMB-3,12
259,WT0002-6MOVLTR-6,0
259,WT0004-6VIVLTR-6,40
259,WT0005-6CAVHTR-6,70
259,WT001M-6VIVHTR-6,0
259,WT001R-6HBVXTM-1,50
259,WT001V-6HSVSTR-3,12
259,WT001Y-6HSPDTR-1,320
259,WT0018-6QUVCTR-6,60
260,WT001M-6VIVHTR-6,20
260,WT001T-6HBVXTK-1,20
260,WT001U-6HBVXTX-1,20
260,WT001Y-6HSPDTR-1,100
260,WT0017-6MOVCTR-6,20
260,WT0018-6QUVCTR-6,30
260,WT001E-6K2V3TR-6,30
260,WT002U-6HDVXTX-1,20
261,WT0003-6QUVLTR-6,40
261,WT001S-6HBPXTM-1,30
261,WT001V-6HSVSTR-3,10
261,WT001Y-6HSPDTR-1,200
261,WT001E-6K2V3TR-6,100
262,WT0002-6MOVLTR-6,0
262,WT0003-6QUVLTR-6,60
262,WT000B-6T0VHTR-1,4000
262,WT000D-6T0VHTR-1,60
262,WT000G-6L0VHTR-1,100
262,WT001I-6L0VHTR-1,2400
262,WT001Q-6HBVXTR-1,2000
262,WT001S-6HBPXTM-1,160
262,WT001U-6HBVXTX-1,0
262,WT001Y-6HSPDTR-1,1000
262,WT0010-6HYVCMB-3,60
262,WT0012-6HYVCMB-3,50
262,WT0015-6MIVCTM-6,0
262,WT0017-6MOVCTR-6,100
262,WT0018-6QUVCTR-6,120
262,WT001E-6K2V3TR-6,80
262,WT002M-6MOVCTR-6,140
262,WT002N-6QUVCTR-6,0
262,WT002R-6QUVHMT-6,14
263,WT001Q-6HBVXTR-1,10
263,WT001R-6HBVXTM-1,100
263,WT0018-6QUVCTR-6,3
264,WT000G-6L0VHTR-1,50
264,WT001I-6L0VHTR-1,50
264,WT001Q-6HBVXTR-1,10
265,WT0002-6MOVLTR-6,0
265,WT001Y-6HSPDTR-1,5
265,WT0018-6QUVCTR-6,5
266,WT000F-6T0VHTR-1,50
266,WT001I-6L0VHTR-1,50
267,WT0004-6VIVLTR-6,20
267,WT000B-6T0VHTR-1,20
267,WT000D-6T0VHTR-1,50
267,WT000F-6T0VHTR-1,30
267,WT000G-6L0VHTR-1,10
267,WT001I-6L0VHTR-1,20
267,WT0018-6QUVCTR-6,20
267,WT0019-6PIVCTR-3,10
267,WT002Q-6TIVCTR-1,10
267,WT002S-6QUVLMT-1,10
267,WT002U-6HDVXTX-1,30
268,WT0003-6QUVLTR-6,180
268,WT0009-6QUVHTR-6,120
268,WT000G-6L0VHTR-1,0
268,WT001I-6L0VHTR-1,2400
268,WT001M-6VIVHTR-6,300
268,WT001Q-6HBVXTR-1,1700
268,WT001R-6HBVXTM-1,400
268,WT0019-6PIVCTR-3,0
268,WT002N-6QUVCTR-6,0
269,WT001S-6HBPXTM-1,400
269,WT001X-6HSPSTR-1,20
270,WT0003-6QUVLTR-6,60
270,WT001I-6L0VHTR-1,1000
270,WT001Q-6HBVXTR-1,500
270,WT001V-6HSVSTR-3,60
270,WT001Y-6HSPDTR-1,680
270,WT0018-6QUVCTR-6,80
270,WT001E-6K2V3TR-6,80
271,WT0003-6QUVLTR-6,90
271,WT001I-6L0VHTR-1,2000
271,WT001K-6L2VHTR-6,200
271,WT001Q-6HBVXTR-1,250
271,WT001R-6HBVXTM-1,75
271,WT001W-6HSVSTR-1,80
271,WT0018-6QUVCTR-6,50
272,WT001R-6HBVXTM-1,125
273,WT000F-6T0VHTR-1,200
273,WT001Q-6HBVXTR-1,50
273,WT001R-6HBVXTM-1,10
273,WT001S-6HBPXTM-1,50
273,WT0010-6HYVCMB-3,5
273,WT002U-6HDVXTX-1,20
274,WT0003-6QUVLTR-6,30
274,WT000G-6L0VHTR-1,50
274,WT001I-6L0VHTR-1,100
274,WT001M-6VIVHTR-6,20
274,WT001Y-6HSPDTR-1,80
274,WT0018-6QUVCTR-6,30
275,WT001Y-6HSPDTR-1,480
276,WT0005-6CAVHTR-6,50
276,WT001R-6HBVXTM-1,25
276,WT001S-6HBPXTM-1,80
276,WT0017-6MOVCTR-6,30
276,WT002M-6MOVCTR-6,10
277,WT000B-6T0VHTR-1,100
277,WT000F-6T0VHTR-1,100
277,WT001L-6L2VHTR-1,40
277,WT001M-6VIVHTR-6,0
277,WT001S-6HBPXTM-1,20
277,WT001W-6HSVSTR-1,20
277,WT001Y-6HSPDTR-1,80
277,WT001Z-6HSPDTR-1,100
277,WT0012-6HYVCMB-3,10
277,WT0017-6MOVCTR-6,20
277,WT0018-6QUVCTR-6,10
277,WT001A-6TIVCTR-1,20
277,WT002N-6QUVCTR-6,0
277,WT002S-6QUVLMT-1,30
277,WT002U-6HDVXTX-1,10
277,WT002B-6HBVXKE-1,10
277,WT002C-6HBVXXD-1,10
277,WT002D-6HBVXXL-1,10
277,WT002G-6HBVXTX-1,10
278,WT001Q-6HBVXTR-1,100
278,WT001Y-6HSPDTR-1,80
278,WT001E-6K2V3TR-6,50
278,WT002L-6BKB3TR-3,40
279,WT001M-6VIVHTR-6,6
279,WT001H-6P2V3TR-3,80
280,WT001Q-6HBVXTR-1,400
280,WT001S-6HBPXTM-1,160
280,WT001W-6HSVSTR-1,120
280,WT0017-6MOVCTR-6,50
280,WT001E-6K2V3TR-6,160
281,WT002K-6MOV3TR-6,30
281,WT002G-6HBVXTX-1,350
282,WT0002-6MOVLTR-6,0
282,WT0018-6QUVCTR-6,5
283,WT001K-6L2VHTR-6,5
283,WT0018-6QUVCTR-6,5
284,WT0009-6QUVHTR-6,40
284,WT001V-6HSVSTR-3,24
285,WT001I-6L0VHTR-1,10
285,WT001Q-6HBVXTR-1,10
286,WT000F-6T0VHTR-1,30
286,WT001I-6L0VHTR-1,20
286,WT001K-6L2VHTR-6,10
287,WT001Q-6HBVXTR-1,100
287,WT001W-6HSVSTR-1,200
288,WT001R-6HBVXTM-1,10
288,WT001S-6HBPXTM-1,80
288,WT001V-6HSVSTR-3,12
288,WT0037-7KAVCMB-6,0
289,WT0009-6QUVHTR-6,80
289,WT001X-6HSPSTR-1,10
290,WT001Q-6HBVXTR-1,10
291,WT0002-6MOVLTR-6,0
291,WT0003-6QUVLTR-6,37
291,WT000F-6T0VHTR-1,200
291,WT001Q-6HBVXTR-1,100
291,WT001R-6HBVXTM-1,0
291,WT001W-6HSVSTR-1,40
291,WT0017-6MOVCTR-6,50
291,WT0018-6QUVCTR-6,23
291,WT001E-6K2V3TR-6,80
291,WT002K-6MOV3TR-6,40
292,WT000B-6T0VHTR-1,100
292,WT000G-6L0VHTR-1,0
292,WT001I-6L0VHTR-1,100
292,WT001Y-6HSPDTR-1,0
292,WT001Z-6HSPDTR-1,50
292,WT001G-6P0V2TR-3,30
292,WT001H-6P2V3TR-3,30
293,WT0004-6VIVLTR-6,3
293,WT000F-6T0VHTR-1,10
293,WT001K-6L2VHTR-6,5
293,WT001Q-6HBVXTR-1,3
293,WT001W-6HSVSTR-1,3
293,WT0018-6QUVCTR-6,0
293,WT002U-6HDVXTX-1,3
294,WT0017-6MOVCTR-6,12
296,WT000F-6T0VHTR-1,50
296,WT001Q-6HBVXTR-1,5
296,WT001R-6HBVXTM-1,4
296,WT001S-6HBPXTM-1,5
296,WT001U-6HBVXTX-1,5
296,WT001W-6HSVSTR-1,5
296,WT001Y-6HSPDTR-1,15
296,WT002U-6HDVXTX-1,5
297,WT0002-6MOVLTR-6,0
297,WT0003-6QUVLTR-6,0
297,WT000F-6T0VHTR-1,100
297,WT000H-6VIVHTR-6,20
297,WT001L-6L2VHTR-1,40
297,WT001M-6VIVHTR-6,0
297,WT0017-6MOVCTR-6,20
297,WT0018-6QUVCTR-6,0
298,WT001S-6HBPXTM-1,80
298,WT002D-6HBVXXL-1,50
