NO,store_delivery_code,delivery_date,store_name,product_code,stock_code,product_name,amount,unit_price,order_sts
115,FDEL_291223_0159_NORM,2023-12-29,CH GIA HÒA PHÁT,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,60,195000,Hoàn t?t
116,FDEL_291223_0159_NORM,2023-12-29,CH GIA HÒA PHÁT,WT000R-6HSPDTR-1,FHC-R11480-0WPWHT,Dây c?p PVC RI 48in (1m2) b?ng plastics,10,87000,Hoàn t?t
117,FDEL_291223_0159_NORM,2023-12-29,CH GIA HÒA PHÁT,WT000Q-6HSPDTR-1,FHC-R11320-1WPWHT,Dây c?p PVC RI 32in (8 t?c) b?ng plastics,10,67000,Hoàn t?t
118,FDEL_231223_0132_NORM,2023-12-23,CH NGÂN LIÊM,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,30,116000,Hoàn t?t
119,FDEL_231223_0132_NORM,2023-12-23,CH NGÂN LIÊM,WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,20,23000,Hoàn t?t
120,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,100,130000,Hoàn t?t
121,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",140,74000,Hoàn t?t
122,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,150,79000,Hoàn t?t
123,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,80,50000,Hoàn t?t
124,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT001G-6P0V2TR-3,FVR-P05F10-1WPWHT (FVR-P0501-WPWHT),Van Pico 2 ??u - 501B,15,54000,Hoàn t?t
125,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,50,23000,Hoàn t?t
126,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,25,111000,Hoàn t?t
127,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT000R-6HSPDTR-1,FHC-R11480-0WPWHT,Dây c?p PVC RI 48in (1m2) b?ng plastics,60,87000,Hoàn t?t
128,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT000Q-6HSPDTR-1,FHC-R11320-1WPWHT,Dây c?p PVC RI 32in (8 t?c) b?ng plastics,30,67000,Hoàn t?t
129,FDEL_291223_0171_NORM,2023-12-29,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,30,79000,Hoàn t?t
130,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,500,23000,Hoàn t?t
131,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT000G-6L0VHTR-1,FBT-L05F21-04BWHT (FBT-L05F2R-N4BWHT),Vòi h? Zemart L502B (f27),500,22000,Hoàn t?t
132,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,200,164000,Hoàn t?t
133,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,100,187000,Hoàn t?t
134,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,400,116000,Hoàn t?t
135,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,160,108000,Hoàn t?t
136,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0004-6VIVLTR-6,FPT-XQ3F12-1WPWHT (FPT-XQ3F12-0WPWHT),Vòi lavabo Pillar Victoria XQ301,40,106000,Hoàn t?t
137,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,180,195000,Hoàn t?t
138,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT007F-20KVCTM-1,FST-L01F60-0WXWHC,Vòi chén âm ch?u tr?ng b?c kazumi,20,291000,Hoàn t?t
139,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,150,130000,Hoàn t?t
140,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011V-6HSVSTR-3,FSH-HS0F1-WLWHT,B? vòi sen 102 b?ng plastic. Màu tr?ng,100,199000,Hoàn t?t
141,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT000B-6T0VHTR-1,FBT-T05F1R-N4BWHT (FBT-T05F11-04BWHT),Vòi h? tay v?n Zemart T501B (F21),10,22000,Hoàn t?t
142,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0033-7L0VHTR-6,FBT-L05A41-0WPWHT,Vòi h? máy gi?t tay g?t L502B,10,78000,Hoàn t?t
143,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0005-6CAVHTR-6,FBT-C03F11-1WBWHT( FBT-C03F11-0WBWHT),Vòi h? tay v?n Pico Capri 301 C,10,78000,Hoàn t?t
144,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0009-6QUVHTR-6,FBT-Q03F11-0WPWHT,Vòi h? tay g?t Quatro Q301 (tr?ng),10,78000,Hoàn t?t
145,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0070-8VIVCTR-6,FST-XQ2F11-1WPWHT (FST-XQ2F11-0WPWHT),Vòi r?a chén âm ch?u tay v?n XQ201,10,192000,Hoàn t?t
146,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT001H-6P2V3TR-3,FVR-P25F10-1WPWHT (FVR-P2511-WPWHT),Van Pico 3 ??u - 501B. Màu tr?ng,10,55000,Hoàn t?t
147,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT001E-6K2V3TR-6,FVR-K2611-WPWHT,Van RA 2T K601B b?ng plastic. Màu tr?ng,10,50000,Hoàn t?t
148,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT0012-6HYVCMB-3,FST-P02F40-0WPCHR,Vòi r?a chén âm ch?u Hybrid P204S1,10,219000,Hoàn t?t
149,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT001G-6P0V2TR-3,FVR-P05F10-1WPWHT (FVR-P0501-WPWHT),Van Pico 2 ??u - 501B,10,54000,Hoàn t?t
150,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,10,23000,Hoàn t?t
151,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011T-6HBVXTK-1,FHF-HB2010-0WP2WV,Dây x?t v? sinh tr?ng kem Vitus 201,10,144000,Hoàn t?t
152,FDEL_291223_0167_NORM,2023-12-29,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT012L-6BKB3TR-3,FMS-BK1F1-WLWHT,B? van 3 trong 1,10,292000,Hoàn t?t
153,FDEL_291223_0160_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,500,41000,Hoàn t?t
154,FDEL_291223_0163_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,100,79000,Hoàn t?t
155,FDEL_291223_0163_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT002N-6QUVCTR-6,FWT-QS1F30-0QPWHT (FWT-QS1F30-1WPWHT),Vòi r?a chén âm t??ng tay g?t Quatro 103,30,182000,Hoàn t?t
156,FDEL_291223_0163_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,30,111000,Hoàn t?t
157,FDEL_291223_0163_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,5,23000,Hoàn t?t
158,FDEL_291223_0163_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT0009-6QUVHTR-6,FBT-Q03F11-0WPWHT,Vòi h? tay g?t Quatro Q301 (tr?ng),50,78000,Hoàn t?t
159,FDEL_291223_0163_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT007N-20RVCTR-6,FST-R01F70-0WXWHC,Vòi chén âm ch?u tay v?n ROMA tr?ng than,5,242000,Hoàn t?t
160,FDEL_291223_0163_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,5,108000,Hoàn t?t
161,FDEL_291223_0163_NORM,2023-12-29,B?C Á (XH?: CÔNG TY C? PH?N ??U T? VÀ PHÁT TRI?N B?C Á),WT001O-6HBVXTM-1,FHF-HB2010-01LWHC,Vòi x?t v? sinh Vitus 201 Tr?ng b?c,5,268000,Hoàn t?t
162,FDEL_291223_0172_NORM,2023-12-29,CH VÂN QU?N 5 (XH?: LÝ V? THIÊM),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,200,79000,Hoàn t?t
163,FDEL_291223_0172_NORM,2023-12-29,CH VÂN QU?N 5 (XH?: LÝ V? THIÊM),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
164,FDEL_291223_0172_NORM,2023-12-29,CH VÂN QU?N 5 (XH?: LÝ V? THIÊM),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,40,182000,Hoàn t?t
165,FDEL_291223_0172_NORM,2023-12-29,CH VÂN QU?N 5 (XH?: LÝ V? THIÊM),WT0134-7HBVXTR-1,FHF-HB5010-0WPWHT,Vòi x?t v? sinh Valiox 501 b?ng plastic. Màu tr?ng,10,88000,Hoàn t?t
166,FDEL_291223_0178_NORM,2023-12-29,C?A HÀNG ?NG N??C T?N H?NG,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,20,187000,Hoàn t?t
167,FDEL_291223_0178_NORM,2023-12-29,C?A HÀNG ?NG N??C T?N H?NG,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,50,79000,Hoàn t?t
168,FDEL_291223_0178_NORM,2023-12-29,C?A HÀNG ?NG N??C T?N H?NG,WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,60,41000,Hoàn t?t
169,FDEL_291223_0178_NORM,2023-12-29,C?A HÀNG ?NG N??C T?N H?NG,WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,25,111000,Hoàn t?t
170,FDEL_291223_0178_NORM,2023-12-29,C?A HÀNG ?NG N??C T?N H?NG,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,30,130000,Hoàn t?t
171,FDEL_291223_0158_NORM,2023-12-29,CH V??NG ANH (CÔ V?),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,300,116000,Hoàn t?t
172,FDEL_291223_0158_NORM,2023-12-29,CH V??NG ANH (CÔ V?),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,100,182000,Hoàn t?t
173,FDEL_291223_0158_NORM,2023-12-29,CH V??NG ANH (CÔ V?),WT001H-6P2V3TR-3,FVR-P25F10-1WPWHT (FVR-P2511-WPWHT),Van Pico 3 ??u - 501B. Màu tr?ng,30,55000,Hoàn t?t
174,FDEL_291223_0179_NORM,2023-12-29,C?A HÀNG NGÂN HÀ (XH? : L?U TH? HÀ),WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,20,79000,Hoàn t?t
175,FDEL_291223_0179_NORM,2023-12-29,C?A HÀNG NGÂN HÀ (XH? : L?U TH? HÀ),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,5,182000,Hoàn t?t
176,FDEL_291223_0179_NORM,2023-12-29,C?A HÀNG NGÂN HÀ (XH? : L?U TH? HÀ),WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,40,195000,Hoàn t?t
177,FDEL_291223_0179_NORM,2023-12-29,C?A HÀNG NGÂN HÀ (XH? : L?U TH? HÀ),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,30,79000,Hoàn t?t
178,FDEL_291223_0179_NORM,2023-12-29,C?A HÀNG NGÂN HÀ (XH? : L?U TH? HÀ),WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,20,164000,Hoàn t?t
179,FDEL_291223_0177_NORM,2023-12-29,??C THÀNH ??T,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,40,108000,Hoàn t?t
180,FDEL_291223_0177_NORM,2023-12-29,??C THÀNH ??T,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,10,116000,Hoàn t?t
181,FDEL_291223_0177_NORM,2023-12-29,??C THÀNH ??T,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,100,23000,Hoàn t?t
182,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,20,164000,Hoàn t?t
183,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT0070-8VIVCTR-6,FST-XQ2F11-1WPWHT (FST-XQ2F11-0WPWHT),Vòi r?a chén âm ch?u tay v?n XQ201,10,192000,Hoàn t?t
184,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,5,189000,Hoàn t?t
185,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,60,23000,Hoàn t?t
186,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT012U-6HDVXTX-1,FHF-HB4010-0WPWHG,Dây x?t v? sinh Vitus 401 tr?ng xám (b?c),10,122000,Hoàn t?t
187,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT011U-6HBVXTX-1,FHF-HB2010-0WP2WG,Dây x?t v? sinh tr?ng xám Vitus 201,10,144000,Hoàn t?t
188,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT011T-6HBVXTK-1,FHF-HB2010-0WP2WV,Dây x?t v? sinh tr?ng kem Vitus 201,10,144000,Hoàn t?t
189,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,5,187000,Hoàn t?t
190,FDEL_281223_0153_NORM,2023-12-28,C?A HÀNG CH??NG H?NG,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,10,130000,Hoàn t?t
191,FDEL_291223_0161_NORM,2023-12-29,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,240,108000,Hoàn t?t
192,FDEL_291223_0161_NORM,2023-12-29,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,600,79000,Hoàn t?t
193,FDEL_291223_0161_NORM,2023-12-29,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,170,41000,Hoàn t?t
194,FDEL_291223_0161_NORM,2023-12-29,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,120,50000,Hoàn t?t
195,FDEL_291223_0161_NORM,2023-12-29,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,180,195000,Hoàn t?t
196,FDEL_291223_0161_NORM,2023-12-29,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,100,79000,Hoàn t?t
197,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,40,187000,Hoàn t?t
198,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,40,164000,Hoàn t?t
199,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,102,116000,Hoàn t?t
200,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT011V-6HSVSTR-3,FSH-HS0F1-WLWHT,B? vòi sen 102 b?ng plastic. Màu tr?ng,10,199000,Hoàn t?t
201,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,5,329000,Hoàn t?t
202,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,60,108000,Hoàn t?t
203,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,15,195000,Hoàn t?t
204,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,50,41000,Hoàn t?t
205,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT0012-6HYVCMB-3,FST-P02F40-0WPCHR,Vòi r?a chén âm ch?u Hybrid P204S1,1,219000,Hoàn t?t
206,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT007K-20RVCTR-6,FWT-R01F70-0WXWHC,Vòi chén âm t??ng tay v?n Roma tr?ng than,1,227000,Hoàn t?t
207,FDEL_291223_0182_NORM,2023-12-29,CH PHÁT,WT0039-7KAVCTM-6,FWT-NS1035-0WXWHC,Vòi r?a chén cao c?p âm t??ng tr?ng chrome (katana),1,235000,Hoàn t?t
208,FDEL_281223_0155_NORM,2023-12-28,CH TR?N LIÊN H?NG,WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,20,189000,Hoàn t?t
209,FDEL_281223_0155_NORM,2023-12-28,CH TR?N LIÊN H?NG,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,15,130000,Hoàn t?t
210,FDEL_281223_0150_NORM,2023-12-28,C?A HÀNG T?P NGUYÊN (XH? : D??NG NG?C H??NG),VG0003_21INVHST_1,VG77-HB,"Vòi h? VG77-HB, b?ng thép không g?, hi?u Vandguard",50,120000,Hoàn t?t
211,FDEL_281223_0151_NORM,2023-12-28,C?A HÀNG T?P NGUYÊN (XH? : D??NG NG?C H??NG),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,10,182000,Hoàn t?t
212,FDEL_281223_0151_NORM,2023-12-28,C?A HÀNG T?P NGUYÊN (XH? : D??NG NG?C H??NG),WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,30,111000,Hoàn t?t
213,FDEL_281223_0151_NORM,2023-12-28,C?A HÀNG T?P NGUYÊN (XH? : D??NG NG?C H??NG),WT0004-6VIVLTR-6,FPT-XQ3F12-1WPWHT (FPT-XQ3F12-0WPWHT),Vòi lavabo Pillar Victoria XQ301,30,106000,Hoàn t?t
214,FDEL_281223_0151_NORM,2023-12-28,C?A HÀNG T?P NGUYÊN (XH? : D??NG NG?C H??NG),WT0002-6MOVLTR-6,FPT-MB3F11-0WPWHT,Vòi lavabo Pillar Monaco 301M. Màu tr?ng,30,101000,Hoàn t?t
215,FDEL_261223_0144_NORM,2023-12-26,B?I - CTY H?U LONG - 0983597177,WT000G-6L0VHTR-1,FBT-L05F21-04BWHT (FBT-L05F2R-N4BWHT),Vòi h? Zemart L502B (f27),500,22000,Hoàn t?t
216,FDEL_261223_0144_NORM,2023-12-26,B?I - CTY H?U LONG - 0983597177,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,20,164000,Hoàn t?t
217,FDEL_261223_0144_NORM,2023-12-26,B?I - CTY H?U LONG - 0983597177,WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,50,189000,Hoàn t?t
218,FDEL_261223_0144_NORM,2023-12-26,B?I - CTY H?U LONG - 0983597177,WT001H-6P2V3TR-3,FVR-P25F10-1WPWHT (FVR-P2511-WPWHT),Van Pico 3 ??u - 501B. Màu tr?ng,80,55000,Hoàn t?t
219,FDEL_261223_0144_NORM,2023-12-26,B?I - CTY H?U LONG - 0983597177,WT001G-6P0V2TR-3,FVR-P05F10-1WPWHT (FVR-P0501-WPWHT),Van Pico 2 ??u - 501B,80,54000,Hoàn t?t
220,FDEL_261223_0144_NORM,2023-12-26,B?I - CTY H?U LONG - 0983597177,WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,240,102000,Hoàn t?t
221,FDEL_261223_0144_NORM,2023-12-26,B?I - CTY H?U LONG - 0983597177,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,1500,23000,Hoàn t?t
